run,judge_model,language,dimension,protocol,k_per_class,n_calibration,n_test,repeat,baseline_threshold,selected_threshold,full_group_baseline_balanced_accuracy,test_baseline_balanced_accuracy,test_calibrated_balanced_accuracy,delta_balanced_accuracy
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,18,4,3,0.8400000000000001,0.8235294117647058,0.7941176470588236,-0.02941176470588225
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,19,4,4,0.8400000000000001,0.8823529411764706,0.8823529411764706,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,20,4,4,0.8400000000000001,0.7941176470588236,0.7941176470588236,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,21,4,3,0.8400000000000001,0.8235294117647058,0.7647058823529411,-0.05882352941176472
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,22,4,4,0.8400000000000001,0.7941176470588236,0.7941176470588236,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,23,4,4,0.8400000000000001,0.8235294117647058,0.8235294117647058,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,24,4,4,0.8400000000000001,0.7941176470588236,0.7941176470588236,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,25,4,4,0.8400000000000001,0.8529411764705882,0.8529411764705882,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,26,4,4,0.8400000000000001,0.8529411764705883,0.8529411764705883,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,27,4,3,0.8400000000000001,0.9117647058823529,0.8529411764705882,-0.05882352941176472
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,28,4,4,0.8400000000000001,0.8235294117647058,0.8235294117647058,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,29,4,3,0.8400000000000001,0.9411764705882353,0.8823529411764706,-0.05882352941176472
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,30,4,3,0.8400000000000001,0.7941176470588236,0.7647058823529411,-0.02941176470588247
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,31,4,4,0.8400000000000001,0.8235294117647058,0.8235294117647058,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,32,4,4,0.8400000000000001,0.8235294117647058,0.8235294117647058,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,33,4,4,0.8400000000000001,0.8235294117647058,0.8235294117647058,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,34,4,3,0.8400000000000001,0.8235294117647058,0.7647058823529411,-0.05882352941176472
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,35,4,3,0.8400000000000001,0.8529411764705882,0.7941176470588236,-0.05882352941176461
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,36,4,4,0.8400000000000001,0.8235294117647058,0.8235294117647058,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,37,4,2,0.8400000000000001,0.8823529411764706,0.5882352941176471,-0.2941176470588235
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,38,4,4,0.8400000000000001,0.8235294117647058,0.8235294117647058,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,39,4,3,0.8400000000000001,0.8235294117647058,0.7647058823529411,-0.05882352941176472
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,40,4,3,0.8400000000000001,0.8235294117647058,0.7647058823529411,-0.05882352941176472
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,41,4,4,0.8400000000000001,0.8529411764705882,0.8529411764705882,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,42,4,3,0.8400000000000001,0.9117647058823529,0.7941176470588236,-0.11764705882352933
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,43,4,4,0.8400000000000001,0.8529411764705882,0.8529411764705882,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,44,4,3,0.8400000000000001,0.7941176470588236,0.7352941176470589,-0.05882352941176472
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,45,4,3,0.8400000000000001,0.7941176470588236,0.7647058823529411,-0.02941176470588247
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,46,4,4,0.8400000000000001,0.8823529411764706,0.8823529411764706,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,47,4,3,0.8400000000000001,0.8235294117647058,0.7941176470588236,-0.02941176470588225
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,48,4,3,0.8400000000000001,0.8235294117647058,0.7941176470588236,-0.02941176470588225
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,8,16,34,49,4,3,0.8400000000000001,0.7941176470588236,0.7647058823529411,-0.02941176470588247
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,0,4,3,0.8400000000000001,0.8461538461538463,0.8076923076923077,-0.03846153846153855
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,1,4,4,0.8400000000000001,0.8461538461538463,0.8461538461538463,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,2,4,3,0.8400000000000001,0.8076923076923077,0.7692307692307692,-0.03846153846153855
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,3,4,3,0.8400000000000001,0.8846153846153846,0.8076923076923077,-0.07692307692307687
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,4,4,3,0.8400000000000001,0.8846153846153846,0.7692307692307692,-0.11538461538461542
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,5,4,4,0.8400000000000001,0.8461538461538461,0.8461538461538461,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,6,4,4,0.8400000000000001,0.8461538461538463,0.8461538461538463,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,7,4,3,0.8400000000000001,0.8461538461538463,0.8076923076923077,-0.03846153846153855
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,8,4,3,0.8400000000000001,0.8846153846153846,0.8461538461538461,-0.038461538461538436
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,9,4,3,0.8400000000000001,0.8846153846153846,0.8076923076923077,-0.07692307692307687
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,10,4,3,0.8400000000000001,0.8076923076923077,0.7307692307692308,-0.07692307692307687
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,11,4,3,0.8400000000000001,0.8461538461538463,0.8076923076923077,-0.03846153846153855
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,12,4,4,0.8400000000000001,0.7692307692307692,0.7692307692307692,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,13,4,4,0.8400000000000001,0.8846153846153846,0.8846153846153846,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,14,4,3,0.8400000000000001,0.8076923076923077,0.7692307692307693,-0.038461538461538436
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,15,4,3,0.8400000000000001,0.9615384615384616,0.8846153846153846,-0.07692307692307698
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,16,4,4,0.8400000000000001,0.8076923076923077,0.8076923076923077,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,17,4,4,0.8400000000000001,0.7692307692307693,0.7692307692307693,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,18,4,4,0.8400000000000001,0.7692307692307692,0.7692307692307692,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,19,4,4,0.8400000000000001,0.8076923076923077,0.8076923076923077,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,20,4,4,0.8400000000000001,0.8076923076923077,0.8076923076923077,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,21,4,3,0.8400000000000001,0.8846153846153846,0.8461538461538463,-0.038461538461538325
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,22,4,4,0.8400000000000001,0.8461538461538463,0.8461538461538463,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,23,4,4,0.8400000000000001,0.8076923076923077,0.8076923076923077,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,24,4,3,0.8400000000000001,0.8461538461538463,0.8076923076923077,-0.03846153846153855
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,25,4,4,0.8400000000000001,0.8461538461538463,0.8461538461538463,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,26,4,3,0.8400000000000001,0.8461538461538463,0.7307692307692308,-0.11538461538461542
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,27,4,4,0.8400000000000001,0.8461538461538463,0.8461538461538463,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,28,4,3,0.8400000000000001,0.8461538461538463,0.8076923076923077,-0.03846153846153855
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,29,4,3,0.8400000000000001,0.8076923076923077,0.7307692307692308,-0.07692307692307687
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,30,4,4,0.8400000000000001,0.8461538461538463,0.8461538461538463,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,31,4,4,0.8400000000000001,0.7307692307692308,0.7307692307692308,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,32,4,4,0.8400000000000001,0.8461538461538463,0.8461538461538463,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,33,4,3,0.8400000000000001,0.8461538461538463,0.8076923076923077,-0.03846153846153855
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,34,4,4,0.8400000000000001,0.7307692307692308,0.7307692307692308,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,35,4,4,0.8400000000000001,0.8846153846153846,0.8846153846153846,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,36,4,3,0.8400000000000001,0.8076923076923077,0.7692307692307692,-0.03846153846153855
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,37,4,4,0.8400000000000001,0.7692307692307693,0.7692307692307693,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,38,4,4,0.8400000000000001,0.8846153846153846,0.8846153846153846,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,39,4,4,0.8400000000000001,0.7307692307692308,0.7307692307692308,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,40,4,4,0.8400000000000001,0.8076923076923077,0.8076923076923077,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,41,4,4,0.8400000000000001,0.8076923076923077,0.8076923076923077,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,42,4,4,0.8400000000000001,0.8076923076923077,0.8076923076923077,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,43,4,4,0.8400000000000001,0.8846153846153846,0.8846153846153846,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,44,4,4,0.8400000000000001,0.8076923076923077,0.8076923076923077,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,45,4,3,0.8400000000000001,0.8461538461538463,0.7692307692307693,-0.07692307692307698
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,46,4,4,0.8400000000000001,0.8461538461538463,0.8461538461538463,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,47,4,4,0.8400000000000001,0.8461538461538463,0.8461538461538463,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,48,4,3,0.8400000000000001,0.8461538461538463,0.7692307692307692,-0.0769230769230771
candidate n50,gpt-4o-mini,en-US,comprehensibility,P0_direct_english,12,24,26,49,4,4,0.8400000000000001,0.8076923076923077,0.8076923076923077,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,0,4,3,0.64,0.6458333333333334,0.8541666666666666,0.20833333333333326
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,1,4,3,0.64,0.625,0.8541666666666666,0.22916666666666663
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,2,4,2,0.64,0.625,0.6041666666666666,-0.02083333333333337
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,3,4,4,0.64,0.625,0.625,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,4,4,2,0.64,0.6458333333333334,0.6041666666666666,-0.04166666666666674
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,5,4,3,0.64,0.6458333333333334,0.8541666666666666,0.20833333333333326
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,6,4,2,0.64,0.6458333333333334,0.625,-0.02083333333333337
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,7,4,3,0.64,0.625,0.8541666666666666,0.22916666666666663
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,8,4,3,0.64,0.6458333333333334,0.8541666666666666,0.20833333333333326
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,9,4,3,0.64,0.6458333333333334,0.8541666666666666,0.20833333333333326
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,10,4,3,0.64,0.6458333333333334,0.8541666666666666,0.20833333333333326
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,11,4,4,0.64,0.625,0.625,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,12,4,3,0.64,0.625,0.8541666666666666,0.22916666666666663
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,13,4,4,0.64,0.625,0.625,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,14,4,2,0.64,0.625,0.6041666666666666,-0.02083333333333337
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,15,4,3,0.64,0.6458333333333334,0.8541666666666666,0.20833333333333326
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,16,4,3,0.64,0.625,0.8541666666666666,0.22916666666666663
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,17,4,2,0.64,0.6458333333333334,0.6041666666666666,-0.04166666666666674
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,18,4,3,0.64,0.6458333333333334,0.8541666666666666,0.20833333333333326
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,19,4,3,0.64,0.6458333333333334,0.8541666666666666,0.20833333333333326
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,20,4,2,0.64,0.6458333333333334,0.6041666666666666,-0.04166666666666674
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,21,4,2,0.64,0.6458333333333334,0.6041666666666666,-0.04166666666666674
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,22,4,3,0.64,0.625,0.8541666666666666,0.22916666666666663
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,23,4,3,0.64,0.6458333333333334,0.8541666666666666,0.20833333333333326
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,24,4,2,0.64,0.6458333333333334,0.625,-0.02083333333333337
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,25,4,3,0.64,0.6458333333333334,0.8541666666666666,0.20833333333333326
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,26,4,3,0.64,0.625,0.8541666666666666,0.22916666666666663
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,27,4,3,0.64,0.625,0.8541666666666666,0.22916666666666663
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,28,4,2,0.64,0.6458333333333334,0.625,-0.02083333333333337
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,29,4,2,0.64,0.6458333333333334,0.6041666666666666,-0.04166666666666674
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,30,4,3,0.64,0.625,0.8541666666666666,0.22916666666666663
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,31,4,2,0.64,0.625,0.6041666666666666,-0.02083333333333337
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,32,4,2,0.64,0.6458333333333334,0.6041666666666666,-0.04166666666666674
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,33,4,2,0.64,0.6458333333333334,0.625,-0.02083333333333337
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,34,4,2,0.64,0.6458333333333334,0.6041666666666666,-0.04166666666666674
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,35,4,2,0.64,0.6458333333333334,0.625,-0.02083333333333337
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,36,4,3,0.64,0.6458333333333334,0.8541666666666666,0.20833333333333326
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,37,4,2,0.64,0.6458333333333334,0.625,-0.02083333333333337
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,38,4,2,0.64,0.6458333333333334,0.6041666666666666,-0.04166666666666674
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,39,4,2,0.64,0.6458333333333334,0.6041666666666666,-0.04166666666666674
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,40,4,3,0.64,0.625,0.8541666666666666,0.22916666666666663
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,41,4,3,0.64,0.6458333333333334,0.8541666666666666,0.20833333333333326
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,42,4,2,0.64,0.6458333333333334,0.625,-0.02083333333333337
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,43,4,3,0.64,0.625,0.8541666666666666,0.22916666666666663
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,44,4,2,0.64,0.6458333333333334,0.6041666666666666,-0.04166666666666674
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,45,4,4,0.64,0.625,0.625,0.0
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,46,4,2,0.64,0.6458333333333334,0.6041666666666666,-0.04166666666666674
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,47,4,3,0.64,0.6458333333333334,0.8541666666666666,0.20833333333333326
candidate n50,gpt-4o-mini,en-US,comprehensibility,P1_target_rubric,1,2,48,48,4,2,0.64,0.6458333333333334,0.6041666666666666,-0.04166666666666674
